name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
2063,2018,205,20000,6,3,1,0
1079,2019,396,1250,6,3,1,0
3202,2015,306,17152,6,3,1,0
1785,2019,822,5000,2,3,0,0
3462,2012,281,77000,2,3,1,0
1180,2008,162,90000,2,3,1,1
208,2011,184,80000,6,3,1,1
3321,2015,689,65000,2,3,1,0
2970,2011,113,80000,2,3,1,0
914,2013,166,24005,6,3,1,0
2395,2018,636,20000,2,3,1,0
2710,2014,320,120000,2,3,1,0
1262,2009,100,120000,6,3,1,1
2334,2015,473,80000,2,3,1,0
2292,2005,90,80000,6,3,1,0
2700,2012,390,100000,2,3,1,0
1890,2009,118,120000,6,3,1,1
539,2011,147,149000,2,3,1,1
2416,2005,71,65000,6,3,1,1
2353,2009,227,100000,2,3,1,1
3501,2011,248,65000,2,3,1,1
309,2018,224,19000,6,3,1,1
209,2010,110,80000,6,3,1,1
1888,2015,227,30000,6,3,1,0
2356,2012,283,109000,2,3,1,0
918,2012,150,90000,5,3,1,0
1890,2012,126,90000,6,3,1,0
2375,2010,248,110000,2,3,1,1
1524,2007,184,120000,2,3,1,0
824,2014,459,44000,2,3,1,0
1995,2015,396,80000,6,3,1,0
659,2018,622,5000,6,3,1,0
1349,2016,459,61000,6,3,1,0
3270,2011,360,100000,2,3,1,1
1262,2009,224,27633,6,3,1,0
2375,2010,254,100000,2,3,1,2
1100,2012,205,100000,5,3,1,0
506,2019,516,12586,6,2,1,0
337,2018,489,38083,2,2,1,0
539,2012,320,55328,2,2,1,0
538,2012,339,81632,2,2,1,0
379,2016,459,155201,2,2,1,0
406,2013,459,93283,2,2,1,0
2352,2009,248,217871,2,2,1,0
491,2012,360,90165,2,2,1,0
420,2014,541,101504,2,2,1,0
551,2010,266,86017,2,2,1,1
1803,2013,622,85036,2,2,1,1
571,2006,150,91086,6,2,1,1
368,2013,281,160254,2,2,1,1
406,2013,459,125531,2,2,1,1
831,2019,622,60000,2,3,1,0
2810,2006,281,100000,2,3,1,0
2066,2013,232,90000,2,3,1,2
1815,2009,184,120000,2,3,1,1
744,2014,408,82000,2,3,1,0
1618,2016,401,60000,2,3,1,0
1900,2019,430,24000,6,3,1,0
3001,2014,184,120000,2,3,1,0
627,2013,266,65000,2,2,1,0
2356,2013,293,65000,2,2,1,0
867,2015,600,84000,2,2,1,0
3253,2013,281,75000,2,2,1,0
2356,2007,184,50000,2,2,1,0
1890,2011,115,50000,6,3,1,0
2422,2007,118,49000,6,2,1,0
2094,2016,495,560000,2,2,1,0
2747,2015,227,14365,6,2,1,0
3278,2017,905,41000,2,3,0,0
1163,2013,384,65000,2,2,1,0
1964,2015,436,65000,2,2,1,0
2324,2013,339,61083,2,2,1,0
3350,2013,630,75000,2,3,1,0
1694,2012,436,72000,2,2,1,0
2697,2014,412,65000,2,2,1,0
1130,2017,790,55000,2,2,1,0
914,2015,244,21000,6,2,1,1
1379,2012,847,66363,6,2,0,1
884,2018,759,11700,6,2,0,0
1216,2017,683,10000,6,3,0,0
2543,2014,985,100000,2,3,0,1
2385,2016,499,7104,6,4,1,0
2085,2015,541,45974,2,4,1,0
1175,2015,548,55340,6,4,1,0
3467,2017,600,20000,6,2,0,1
2769,2015,314,61585,2,4,1,0
1927,2016,360,39415,6,4,0,1
673,2014,339,29654,6,4,1,0
1901,2016,553,64672,2,4,1,0
876,2015,698,54634,2,4,0,1
759,2015,556,66521,6,4,1,0
3368,2018,802,23974,2,2,0,1
104,2016,858,43000,2,2,0,0
2710,2013,360,1000,2,2,1,1
2502,2018,959,10000,2,2,0,0
28,2013,778,86000,2,2,0,0
171,2019,999,30000,2,2,0,0
865,2016,419,52600,2,3,1,0
2098,2012,184,110000,6,3,1,1
1003,2017,427,19890,6,2,0,0
2007,2015,473,11918,6,4,1,0
1029,2017,408,10510,6,2,0,0
212,2016,196,41000,6,2,1,0
3290,2017,895,47162,2,4,0,0
1266,2012,188,49824,6,2,1,0
42,2013,732,58500,2,2,0,0
1068,2005,61,56580,6,2,1,0
2807,2012,309,52000,2,2,1,0
2324,2017,459,46507,2,4,1,0
1356,2013,281,50000,6,3,1,1
1865,2014,95,30000,6,3,1,0
1356,2013,306,50000,6,3,1,1
2030,1995,79,100000,6,3,1,1
1620,2016,622,35000,2,3,1,0
209,2012,167,90000,6,3,1,1
2057,2014,188,11451,6,3,1,0
3085,2019,572,60000,2,3,1,0
1752,2012,126,172000,2,3,1,1
2356,2018,459,60000,2,3,1,0
273,2005,126,150000,2,3,1,0
237,2009,126,66000,2,3,1,0
1983,2019,306,5000,6,3,1,0
2292,2006,61,66508,6,3,1,1
776,2007,184,55000,6,3,1,1
3049,2012,56,29900,6,3,1,0
2915,2017,785,3000,2,3,1,0
2971,2012,155,85000,2,3,1,0
1623,2011,339,50000,2,3,1,0
2955,2010,84,120000,2,3,1,1
2458,2008,118,90000,6,3,1,2
2312,2017,520,8000,6,3,0,0
629,2015,360,7900,6,3,0,0
327,2017,173,50000,6,3,1,0
1885,2016,224,25000,6,3,1,0
1893,2009,90,20000,6,3,1,0
2365,2018,422,17500,6,3,1,0
1610,2008,122,25000,6,3,1,0
3107,2013,289,206500,2,3,1,0
1275,2013,205,88600,5,3,1,0
3186,2012,90,80000,2,3,1,0
217,2008,205,100000,2,3,1,3
491,2011,126,186000,2,3,1,1
200,2010,118,60000,6,3,1,0
1976,2019,630,11000,6,3,1,0
2912,2017,646,30000,2,3,1,0
1096,2007,71,80000,0,3,1,2
1066,2001,33,60000,6,3,1,2
1180,2007,130,100000,2,3,1,3
1737,2019,622,15000,2,3,1,0
1879,2011,115,90000,6,3,1,0
1839,2012,150,120000,6,3,1,0
1163,2013,393,100000,2,3,1,1
3347,2009,320,138000,2,3,1,2
1180,2008,205,110000,2,3,1,1
1882,2015,117,120000,6,3,1,3
701,2011,255,70000,6,3,0,1
1873,2015,158,70000,6,3,1,0
1545,2011,255,140000,2,3,1,0
2067,2009,248,15000,6,3,1,0
811,2018,459,20000,6,3,1,0
1682,2009,427,100000,2,3,1,0
2843,2015,459,70000,6,3,0,0
1873,2018,162,5000,6,3,1,0
3045,2013,38,27974,6,3,1,0
1873,2018,153,40000,6,3,1,0
2454,2007,79,80000,6,3,1,0
2413,2013,205,38000,6,3,1,0
3202,2014,320,35000,6,3,1,0
1165,2012,327,60000,2,3,1,1
2818,2004,100,120000,2,3,1,1
2296,2018,459,18000,6,3,0,0
643,2016,459,10000,6,3,1,0
1796,2015,588,90000,2,3,1,2
3252,2016,473,80000,2,3,1,1
1039,2020,516,1400,2,3,1,0
208,2011,135,60000,6,3,1,0
1890,2011,95,60000,6,3,1,2
2422,2009,126,53000,6,3,1,0
3426,2010,205,100000,2,2,1,0
1163,2012,314,86000,2,2,1,1
2710,2015,489,100000,2,3,1,0
1227,2016,459,30000,2,3,1,0
1291,2011,205,120000,6,3,1,0
1098,2011,188,60000,5,3,1,1
2066,2016,247,50000,2,3,1,1
220,2010,270,124000,2,3,1,1
838,2012,150,100000,6,3,1,2
1001,2017,378,42000,6,3,1,0
1024,2015,266,100000,2,3,1,0
759,2016,482,28205,6,2,1,0
1928,2017,331,32670,6,2,0,0
863,2016,708,30093,2,2,0,0
2009,2013,412,56228,0,2,1,0
1166,2013,339,59319,6,2,1,0
2390,2016,515,39503,2,2,1,0
1007,2013,266,35299,6,2,1,0
3269,2011,227,51687,6,2,1,0
3516,2011,223,76259,6,2,0,0
3461,2013,319,44049,2,2,1,0
1577,2017,378,45087,2,2,1,0
3269,2011,204,41125,6,2,1,0
36,2014,773,42215,2,2,0,0
3474,2011,210,54206,6,2,1,0
2845,2012,223,52547,6,2,1,0
2013,2014,495,59110,2,2,1,0
2425,2014,247,54565,6,2,1,0
1330,2010,220,47564,6,2,1,1
3474,2010,174,45143,6,2,1,1
2868,2013,458,61624,6,2,0,1
3003,2007,33,195000,2,3,1,2
1165,2014,427,50000,2,3,1,0
1449,2018,968,68000,2,3,0,0
3123,2010,181,120000,2,3,1,1
2365,2019,396,20000,6,3,1,0
1893,2010,118,30000,6,3,1,0
2356,2013,266,60000,2,3,1,0
1346,2010,173,90000,6,3,1,2
1893,2008,90,90000,6,3,1,1
1187,2019,709,25000,2,3,1,0
1873,2017,188,40000,6,3,1,0
1865,2006,139,132000,6,3,1,0
3169,2018,412,10980,6,2,0,0
914,2018,266,20629,6,2,1,0
3373,2018,765,50000,2,3,1,0
1009,2015,320,30000,6,3,0,0
1967,2015,427,69782,6,2,1,0
1851,2003,82,54000,6,3,1,0
1804,2013,622,63654,2,2,1,0
2763,2017,516,60000,2,3,1,0
1674,2015,617,52000,2,2,1,0
2345,2015,390,59385,2,2,1,0
1309,2015,412,70378,6,2,1,0
2415,2013,270,55425,6,2,1,0
1513,2013,427,78413,2,2,1,1
1538,2018,566,40890,2,2,1,0
671,2015,281,34823,6,2,1,1
3382,2017,800,75000,2,3,0,0
1962,2017,541,55545,2,2,1,0
627,2014,327,56541,2,2,1,0
921,2016,181,43700,6,3,1,0
2923,2009,49,120000,6,3,1,1
914,2017,241,20000,6,3,1,0
751,2014,459,27483,2,2,1,0
2348,2019,375,8000,6,3,1,0
1279,2008,126,30000,6,3,1,0
1865,2014,150,56207,6,2,1,1
2467,2006,61,70000,6,3,1,0
834,2018,613,1440,6,3,1,0
1865,2019,248,50000,6,3,1,0
3275,2017,912,20000,2,3,0,0
3375,2017,735,91195,2,2,1,0
3449,2011,181,63657,2,2,1,0
1756,2013,205,60000,2,3,1,0
3321,2016,629,75000,2,2,1,0
3513,2013,306,97248,6,2,1,0
2356,2012,360,46000,2,3,1,0
1171,2016,553,10000,6,3,0,0
2313,2018,427,80000,2,3,1,0
3066,2011,263,100000,2,3,1,1
2098,2013,320,35000,6,3,1,0
1928,2017,360,50000,6,3,0,0
2099,2011,181,90000,2,3,1,2
1803,2012,320,150000,2,3,1,1
1167,2013,416,89000,6,3,1,1
2324,2014,314,60000,2,3,1,1
338,2012,155,100000,2,3,1,1
2098,2012,248,100000,6,3,1,1
2357,2014,443,90000,2,3,1,1
2426,2014,248,75000,6,3,1,0
3259,2017,339,36000,2,2,1,0
1238,2016,281,12000,6,3,1,0
650,2017,427,12997,2,2,1,0
1949,2017,396,40000,6,3,0,0
1665,2015,459,60000,2,3,1,0
1609,2013,248,25000,2,3,1,1
1187,2018,698,26430,2,2,1,0
2291,2015,378,24600,6,2,1,0
2414,2011,216,28481,6,2,1,0
418,2013,281,100000,6,3,1,0
1803,2013,541,41988,2,2,1,0
2414,2009,150,30375,6,2,1,0
2740,2017,281,7658,6,2,0,0
2324,2017,464,34400,2,2,1,0
2746,2017,266,18500,6,2,1,0
906,2012,184,48000,6,2,1,0
2400,2014,248,28942,6,2,0,0
1538,2017,320,50000,2,3,1,1
1803,2012,521,53600,2,2,1,0
3323,2015,601,53652,2,2,1,0
2007,2014,396,25000,6,3,1,0
3334,2007,205,80000,2,3,1,1
1873,2017,126,50000,6,3,1,0
1616,2016,463,15000,2,3,1,1
1566,2018,360,5000,6,3,1,0
1296,2017,537,106000,2,3,1,0
259,2008,100,100000,6,3,1,2
2745,2016,181,60000,6,3,1,2
2013,2012,381,120000,2,3,1,3
1943,2017,297,82000,6,3,0,0
365,2003,33,35000,2,3,1,1
921,2013,105,205000,6,3,1,0
1152,2011,216,125000,2,3,1,2
354,2015,281,130000,2,3,1,0
1861,2012,143,97000,0,3,1,1
1043,2015,281,90000,6,3,1,1
2331,2009,205,60000,6,3,1,2
2981,2013,143,60000,2,3,1,0
1658,2018,732,35000,2,3,1,0
1006,2019,427,25000,6,3,1,0
665,2017,320,15000,6,3,1,0
3047,2011,100,20000,6,3,1,0
546,2010,227,70000,6,3,1,0
3203,2016,236,90000,6,3,1,0
855,2016,622,80000,2,3,1,0
2573,2014,888,79500,2,3,0,1
1165,2013,470,70000,2,3,1,1
3369,2018,800,5000,2,3,1,0
520,2018,489,15000,6,3,1,0
2007,2014,396,35000,6,3,1,0
3064,2009,205,120000,2,3,1,1
1596,2018,640,15000,2,3,1,1
3247,2015,263,60000,6,3,1,0
2700,2013,360,120000,2,3,1,0
1578,2016,281,90000,2,3,1,0
2327,2015,320,90000,6,3,1,0
1337,2009,205,72000,2,3,1,1
3301,2011,427,197000,6,3,1,1
2467,1999,66,70000,6,3,1,1
1075,2001,31,50000,6,3,1,2
2917,2017,709,50000,2,3,0,0
1168,2011,360,60000,6,3,0,2
2329,2018,467,40000,6,3,1,0
2100,2012,320,60000,2,3,1,1
3045,2013,41,40000,6,3,1,0
2040,2017,396,9161,6,3,1,0
825,2015,459,45000,6,3,1,0
990,2010,90,110000,6,3,1,0
1097,2013,147,80000,6,3,1,0
502,2011,266,100000,2,3,1,1
2313,2017,339,90000,2,3,1,0
843,2009,135,70000,0,3,1,2
2458,2007,84,80000,6,3,1,2
2313,2014,314,110000,2,3,1,1
1292,2017,320,50000,6,3,1,0
3174,2018,401,5000,6,3,1,0
1268,2008,126,90000,6,3,1,2
1099,2009,90,120000,6,3,1,0
2642,2013,360,80000,2,3,1,0
1292,2017,320,38000,6,3,1,1
1099,2009,118,120000,6,3,1,0
2981,2011,110,90000,2,3,1,0
1865,2017,135,50000,6,3,1,0
1865,2016,126,60000,6,3,1,0
1803,2013,396,100000,2,3,1,1
3051,2011,20,19000,6,3,1,0
274,2006,118,200000,2,3,1,2
1750,2015,185,70000,2,3,1,1
2356,2011,236,50000,2,3,1,1
1890,2012,130,19077,6,3,1,1
910,2016,173,30000,6,3,1,0
1893,2009,118,80000,6,3,1,1
3335,2015,636,128000,2,3,1,0
2670,2013,541,80000,2,3,1,0
1901,2016,463,100000,2,3,1,0
2649,2015,360,50000,2,3,1,0
3263,2012,327,56000,2,3,1,0
906,2018,84,21302,6,3,1,0
2736,2018,248,10500,6,3,1,0
1512,2013,320,107000,2,3,1,0
1279,2010,173,60000,6,3,1,1
1107,2006,71,120000,6,3,1,1
2415,2010,183,70000,6,3,1,0
1865,2015,197,50000,6,3,1,1
3263,2013,360,70000,2,3,1,1
3434,2012,531,55300,2,2,0,0
2968,2012,236,74300,2,2,1,0
737,2010,281,48781,6,2,1,0
3425,2010,241,87620,2,2,0,0
3491,2017,617,40219,2,2,0,0
811,2011,309,11473,6,2,1,0
1982,2017,339,8352,6,2,1,0
2434,2017,412,9745,6,2,0,0
1011,2017,427,9748,6,2,1,0
3440,2012,225,49000,6,2,1,0
866,2018,762,20694,2,2,1,0
1018,2015,390,31080,6,2,1,0
914,2014,216,37605,6,2,1,0
1227,2014,365,55850,2,2,1,0
3049,2010,56,58850,6,2,1,0
3247,2015,336,23839,6,2,1,0
2301,2016,427,54000,2,2,1,0
1280,2013,270,38000,6,2,0,0
3486,2012,314,45454,2,2,1,0
2828,2015,458,46957,2,2,0,0
993,2007,90,60000,6,3,1,3
2749,2016,205,25000,6,3,1,0
1650,2012,459,110000,2,3,1,3
466,2008,232,190000,2,3,1,1
66,2018,901,25000,2,3,0,0
1610,2008,61,90000,6,3,1,0
1885,2019,281,5000,6,3,1,0
2357,2015,378,60000,2,3,1,0
38,2020,994,1500,2,3,0,0
2324,2018,396,50000,2,3,1,0
249,2014,205,120000,2,3,1,0
836,2005,84,120000,2,3,1,1
1888,2019,281,5000,6,3,1,0
146,2014,968,47000,2,3,0,0
3208,2017,830,20000,6,3,0,0
1103,2005,79,120000,6,3,1,1
1024,2015,327,58000,2,3,1,0
1791,2018,668,35000,2,3,1,0
1885,2017,263,30000,6,3,1,0
1765,2019,657,10000,2,3,1,0
3373,2017,811,25000,2,3,1,0
1734,2018,640,20000,2,3,1,0
2334,2018,541,50000,2,3,1,0
921,2014,181,42000,6,3,1,0
2912,2017,657,50000,2,3,1,0
817,2017,493,116000,2,3,1,0
2013,2015,523,100000,2,3,1,0
1974,2015,501,66000,6,3,1,0
1645,2010,309,110000,2,3,1,2
345,2014,266,70000,2,3,1,0
866,2015,640,60000,2,3,1,0
458,2007,320,110000,2,3,0,3
2975,2014,205,25000,2,3,1,0
1439,2018,968,68000,6,3,0,0
1865,2014,173,20000,6,3,1,0
1264,2011,123,110000,6,3,1,1
2392,2018,528,26350,2,3,1,0
1683,2012,427,90000,2,3,1,0
1363,2016,378,25000,6,3,1,0
1099,2014,205,50000,6,3,1,1
2924,2006,51,60000,6,3,1,1
914,2012,135,70000,6,3,1,2
452,2011,657,90000,2,3,0,1
1073,2001,49,70000,6,3,1,0
1001,2017,396,26500,6,3,1,0
859,2020,668,10000,2,3,1,0
1186,2017,622,50000,2,3,1,0
1890,2007,84,52000,6,3,1,1
1336,2013,248,90000,2,3,1,0
3006,2011,118,60000,2,3,1,1
521,2018,427,35000,6,3,1,0
1804,2012,489,71042,2,2,1,0
2614,2012,662,167870,2,2,1,1
482,2011,162,133564,2,2,1,0
109,2013,762,40000,2,2,0,0
769,2018,693,23038,6,4,0,0
204,2011,79,70000,2,3,1,0
111,2017,924,30000,2,3,0,0
1906,2017,449,43608,6,4,1,0
1903,2018,588,11212,6,4,0,0
1303,2013,232,52000,2,2,1,0
1916,2016,528,49217,6,4,1,0
1752,2015,248,90000,2,3,1,0
1236,2015,301,70000,6,3,1,0
730,2003,254,90000,6,3,1,3
2326,2011,301,190000,2,3,1,2
454,2016,836,106000,2,3,0,0
3192,2012,320,80000,2,3,1,1
2665,2014,427,80000,2,3,1,1
1984,2018,224,20000,6,3,1,0
2013,2012,429,110000,2,3,1,1
419,2013,396,60000,2,3,1,1
2808,2010,320,130000,2,3,0,1
906,2017,232,28838,6,3,1,0
2923,2008,61,200000,6,3,1,0
2921,2006,33,100000,2,3,1,0
1866,2014,205,50000,6,3,1,0
1546,2010,205,190000,2,3,1,3
1556,2007,79,100000,2,3,1,1
1616,2014,528,135000,2,3,1,1
1535,2015,263,50000,2,3,1,2
2820,2014,709,135000,2,3,0,2
204,2012,135,50000,2,3,1,0
799,2018,566,19571,2,2,1,0
774,2018,709,29600,6,2,1,0
2348,2011,147,70000,6,3,1,0
2397,2018,640,15000,2,3,0,0
1924,2019,274,50000,6,3,1,0
2688,2017,588,13500,2,3,1,0
30,2018,927,22000,6,3,0,0
649,2018,560,25000,2,2,1,0
3224,2010,281,80000,6,3,0,2
651,2018,508,39000,6,2,1,0
1873,2016,201,60000,6,3,1,0
649,2018,566,49000,2,2,1,0
653,2018,504,48600,6,2,1,0
1018,2017,422,20000,6,3,1,1
1579,2016,339,25000,6,3,1,0
2460,2008,118,120000,6,3,1,0
2014,2019,683,30000,2,3,1,0
2763,2015,522,35000,2,3,1,0
58,2015,807,127643,2,2,0,0
3205,2018,320,54000,6,2,1,1
40,2014,807,102354,2,2,0,0
76,2014,822,62237,6,2,0,0
1115,2005,95,90000,6,2,1,1
406,2018,640,21394,2,2,1,0
315,2015,254,32686,6,2,1,0
1553,2006,443,1001,2,2,1,0
2772,2017,390,22000,2,2,1,0
1025,2017,381,53261,6,2,1,0
1445,2016,948,53000,2,2,0,0
2736,2018,297,10000,6,2,1,0
1901,2017,593,14000,2,2,1,0
3453,2017,489,44000,6,2,1,0
3270,2014,499,39895,2,2,1,0
221,2017,640,73000,2,2,0,0
771,2014,508,17000,6,2,1,0
3453,2017,499,18591,6,2,1,0
3085,2017,630,26766,2,2,1,0
921,2015,205,30000,6,3,1,0
3125,2016,401,42000,2,3,1,0
747,2014,408,110000,2,3,1,0
2920,2005,84,100000,2,3,1,0
2921,2006,66,300000,2,3,1,1
3006,2009,110,110000,2,3,1,2
406,2018,640,27620,2,2,1,0
520,2015,360,70000,6,3,1,0
717,2012,263,50000,6,3,1,1
2324,2015,381,50000,2,3,1,0
2585,2014,886,46000,2,3,0,0
3354,2012,566,82000,2,3,1,0
2063,2016,100,120000,6,3,1,0
1893,2006,56,80000,6,3,1,2
2923,2010,83,70000,6,3,1,0
2085,2018,660,20000,2,3,1,0
1823,2013,205,200000,2,3,1,1
3377,2011,408,120000,2,3,1,0
1183,2018,683,30000,2,3,0,0
3346,2005,166,223000,2,3,1,0
2324,2016,412,60000,2,3,1,0
1333,2016,396,40000,6,3,1,0
1660,2016,501,161327,2,3,1,0
1274,2009,126,60000,6,3,1,2
1521,2007,205,50000,2,3,1,0
1006,2018,360,6000,6,3,1,0
1119,2009,126,68000,6,3,1,1
204,2012,166,85000,2,3,1,0
1688,2011,412,70000,2,3,0,0
2024,1999,41,35000,6,3,1,1
2375,2010,150,100000,2,3,1,1
639,2015,378,110000,2,3,1,0
1688,2010,306,195000,2,3,0,1
1865,2015,236,46000,6,3,1,1
1895,2008,73,60000,6,3,1,1
1024,2015,320,42000,2,3,1,0
1104,2006,135,90000,6,3,0,1
2878,2012,489,85000,2,3,1,1
1163,2012,327,120000,2,3,1,2
420,2013,339,72000,2,3,1,0
2417,2013,205,71000,0,3,1,1
2331,2009,166,110000,6,3,1,3
3462,2010,110,144000,2,3,1,3
1982,2017,216,30000,6,2,1,0
1200,2007,130,65000,6,2,1,0
799,2015,360,38000,2,3,1,0
2089,2012,181,90000,6,3,1,1
1326,2018,489,37000,2,2,1,0
1865,2018,236,30000,6,2,1,0
644,2018,528,26000,6,2,0,0
1973,2016,473,30000,6,2,1,0
1329,2016,427,23000,6,2,1,0
1266,2012,197,40000,6,2,1,0
2660,2014,459,27000,2,2,1,0
3063,2012,281,65000,2,2,1,0
921,2015,201,32000,6,2,1,0
1520,2016,459,56000,2,2,1,0
153,2017,881,30000,2,3,0,0
1680,2014,470,80000,2,2,1,0
2304,2014,317,52000,6,2,1,1
2015,2014,480,13250,6,2,1,0
1890,2011,150,36000,6,2,1,0
2378,2015,384,73000,2,2,1,1
1890,2004,90,60000,6,3,1,0
2438,2006,126,60000,6,3,1,1
276,2012,320,110000,2,3,1,0
2965,2012,166,70000,2,3,1,1
2715,2013,250,60000,2,3,1,1
2333,2011,177,90000,2,3,1,3
2438,2004,130,80000,6,3,1,1
3323,2014,657,101000,2,3,1,1
1538,2018,427,44000,2,3,1,0
2292,2006,166,45000,6,3,1,0
1660,2017,541,120000,2,3,1,0
2467,2005,71,90000,6,3,1,1
2422,2007,61,120000,6,3,1,1
911,2013,188,13500,6,3,1,0
2736,2017,281,10000,6,3,1,0
1025,2015,266,25000,6,3,1,2
3175,2018,360,8500,6,3,1,0
2088,2012,205,120000,2,3,1,0
3460,2012,184,120000,2,3,1,0
1893,2009,126,90246,6,3,1,2
1891,2008,90,90000,6,3,1,1
1895,2010,126,40000,6,3,1,1
2032,2000,139,60000,6,3,1,3
2710,2017,463,32000,2,3,1,1
3036,2013,143,60400,2,3,1,0
1180,2008,126,70950,2,3,1,1
1223,2015,301,72000,2,3,1,0
2356,2013,314,90000,2,3,1,0
1316,2017,459,10000,6,3,1,0
1865,2014,170,25000,6,3,1,1
1180,2009,224,80000,2,3,1,1
1043,2017,301,10000,6,3,1,0
1916,2020,516,1100,6,3,1,0
2370,2017,365,40000,6,3,1,0
1277,2017,301,10000,6,3,1,0
1011,2014,275,31491,6,3,1,0
2324,2014,166,107143,2,3,1,1
2038,2017,360,15000,6,3,0,0
1097,2012,143,50000,6,3,1,1
3372,2017,830,100000,2,3,1,0
1534,2016,396,60000,2,3,1,0
2395,2016,584,85000,2,3,1,0
2287,2014,282,40000,6,3,1,1
1274,2011,162,80000,6,3,1,1
2326,2008,205,82000,2,3,1,1
2454,2008,100,70000,6,3,1,1
1858,2009,150,70000,6,3,1,2
1575,2016,344,20000,2,3,1,0
3044,2012,56,35000,6,3,1,1
1821,2017,541,80000,2,3,1,0
3047,2011,41,40000,6,3,1,0
3350,2015,765,46412,2,3,1,0
1547,2011,314,150000,2,3,1,3
1714,2016,476,50000,2,3,1,0
3108,2018,678,15000,2,3,1,0
1274,2012,158,60000,6,3,1,1
1908,2018,427,25000,6,3,0,0
1865,2012,166,90000,6,3,1,2
262,2011,139,60000,6,3,1,0
534,2013,216,65000,2,3,1,0
1890,2011,127,40000,6,3,1,0
2390,2018,560,50000,2,3,1,0
2970,2012,147,80000,2,3,1,2
2975,2010,143,107500,2,2,1,0
2975,2013,173,135000,2,2,1,1
1893,2007,71,43826,6,2,1,1
1327,2016,419,55838,6,2,1,0
2357,2007,162,112880,2,2,1,0
2978,2011,118,90000,2,3,1,2
2644,2012,281,40000,6,3,1,0
1167,2013,339,66000,6,3,1,0
2736,2017,248,30300,6,3,1,0
3502,2013,274,85000,2,3,1,1
2331,2009,205,80659,6,2,1,0
195,2008,143,81324,6,2,1,0
639,2013,258,127884,2,2,1,0
213,2015,166,50000,6,3,1,0
213,2016,248,25000,6,3,1,0
639,2015,248,66755,2,2,1,0
713,2013,306,123084,6,2,1,0
2367,2009,205,806599,6,2,1,0
639,2013,254,95851,2,2,1,0
2440,2010,216,50000,6,3,1,0
2054,2008,126,50000,6,3,1,1
2027,2006,66,60000,6,3,1,1
1865,2015,232,15000,6,3,1,1
1836,2016,600,40000,2,3,1,0
309,2017,301,20000,6,3,1,1
930,2006,105,120000,2,3,1,2
205,2012,205,110000,2,3,1,0
3227,2014,522,234000,2,3,1,0
1298,2011,181,70000,2,3,1,0
2951,2010,90,110000,2,3,1,1
1219,2007,126,84000,6,3,1,1
2642,2012,248,170000,2,3,1,0
327,2017,181,40000,6,3,1,0
2410,2006,56,96000,6,3,1,1
3003,2009,84,20000,2,3,1,0
521,2016,306,15000,6,3,1,0
1109,2007,84,50000,6,3,1,0
3436,2010,381,80000,6,3,1,1
3252,2012,248,124000,2,3,1,0
204,2013,158,70000,2,3,1,0
537,2012,158,130000,2,3,1,1
414,2017,489,19014,6,2,1,0
3240,2009,248,23262,6,2,1,0
557,2016,516,29600,2,2,1,0
1277,2015,254,35925,6,2,1,0
2043,2018,396,12000,6,3,1,0
3269,2013,331,40771,6,2,1,0
1928,2015,317,30500,6,2,0,1
3254,2014,344,42000,6,2,1,1
3243,2007,177,55800,6,2,1,1
2723,2014,427,66569,2,2,1,0
3449,2014,331,81358,2,2,1,0
3447,2015,360,82695,2,2,1,0
535,2014,236,68293,2,2,1,1
812,2016,448,32000,6,2,0,0
2322,2014,248,190621,2,2,1,0
1187,2018,709,60000,2,3,1,0
1854,2006,58,64700,6,3,1,0
3195,2016,320,88470,2,3,1,0
1156,2016,600,75000,2,3,1,0
3501,2013,360,120000,2,3,1,1
2532,2012,888,35000,2,3,0,0
3245,2017,560,70000,2,3,1,0
3275,2017,932,57000,2,3,0,0
1873,2020,281,1000,6,3,1,0
1608,2013,236,120000,2,3,1,1
3488,2015,412,98000,2,2,1,0
1969,2014,427,90000,2,2,1,1
3410,2018,448,70000,2,3,1,0
3041,2013,56,25000,6,3,1,2
3029,2009,155,60000,2,3,1,2
2056,2007,90,90000,6,3,1,3
693,2004,150,200000,6,3,1,1
3460,2010,281,110000,2,3,1,1
234,2005,41,126000,6,3,1,1
1712,2018,512,70000,2,3,1,0
1496,2019,901,5000,2,3,0,0
2455,2007,115,74183,6,3,1,1
1535,2015,483,70000,2,3,1,1
1873,2014,135,90000,6,3,1,0
2925,2004,61,46000,6,3,1,1
2324,2013,274,110000,2,3,1,1
2070,2012,90,80000,2,3,1,1
3125,2013,205,90000,2,3,1,1
3373,2017,732,70000,2,3,1,0
1608,2014,205,1,2,3,1,1
3324,2009,360,192000,2,3,1,0
2413,2013,197,70000,6,3,1,3
1524,2007,184,120000,2,3,1,1
2442,2015,227,60000,6,3,1,1
3136,2012,263,120000,2,3,1,1
1891,2008,56,120000,6,3,1,0
2923,2007,66,50000,6,3,1,1
2956,2009,71,120000,2,3,1,0
2422,2007,66,80000,6,3,1,1
1650,2008,281,80000,2,3,1,1
2871,2009,284,100000,2,3,0,1
2365,2020,469,1500,6,3,1,0
1398,2018,800,50000,2,3,1,0
2919,2006,33,100000,2,3,1,1
490,2006,79,83411,6,3,1,0
3501,2011,248,120000,2,3,1,1
490,2006,63,83411,6,3,1,0
